Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [123] __gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >::base() const [53] std::allocator_traits<std::allocator<unsigned int> >::allocate(std::allocator<unsigned int>&, unsigned long) [116] unsigned int* std::copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*)
 [124] __gnu_cxx::__normal_iterator<data::analized*, std::vector<data::analized, std::allocator<data::analized> > >::base() const [31] std::allocator_traits<std::allocator<unsigned int> >::max_size(std::allocator<unsigned int> const&) [77] std::remove_reference<data::frame_data&>::type&& std::move<data::frame_data&>(data::frame_data&)
 [129] std::_Vector_base<data::frame_data, std::allocator<data::frame_data> >::_M_get_Tp_allocator() const [106] unsigned int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int const*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int*) [42] std::remove_reference<std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl&>(std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl&)
 [140] std::_Vector_base<data::analized, std::allocator<data::analized> >::_M_get_Tp_allocator() const [7] unsigned int* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long) [11] unsigned int* std::fill_n<unsigned int*, unsigned long, unsigned int>(unsigned int*, unsigned long, unsigned int const&)
  [26] std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [133] std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_max_size(std::allocator<data::frame_data> const&) [43] data::frame_data&& std::forward<data::frame_data>(std::remove_reference<data::frame_data>::type&)
 [151] std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_check_len(unsigned long, char const*) const [134] std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_relocate(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&) [54] data::frame_data const& std::forward<data::frame_data const&>(std::remove_reference<data::frame_data const&>::type&)
  [66] std::vector<data::frame_data, std::allocator<data::frame_data> >::size() const [135] std::vector<data::frame_data, std::allocator<data::frame_data> >::_S_do_relocate(data::frame_data*, data::frame_data*, data::frame_data*, std::allocator<data::frame_data>&, std::integral_constant<bool, true>) [60] data::analized const& std::forward<data::analized const&>(std::remove_reference<data::analized const&>::type&)
 [130] std::vector<data::frame_data, std::allocator<data::frame_data> >::max_size() const [155] void std::vector<data::frame_data, std::allocator<data::frame_data> >::_M_realloc_insert<data::frame_data const&>(__gnu_cxx::__normal_iterator<data::frame_data*, std::vector<data::frame_data, std::allocator<data::frame_data> > >, data::frame_data const&) [49] void std::_Destroy<unsigned int*>(unsigned int*, unsigned int*)
 [160] std::vector<data::analized, std::allocator<data::analized> >::_M_check_len(unsigned long, char const*) const [156] std::vector<data::frame_data, std::allocator<data::frame_data> >::end() [50] void std::_Destroy<unsigned int*, unsigned int>(unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  [89] std::vector<data::analized, std::allocator<data::analized> >::size() const [157] std::vector<data::frame_data, std::allocator<data::frame_data> >::begin() [12] void std::__fill_a<unsigned int*, unsigned int>(unsigned int*, unsigned int*, unsigned int const&)
 [141] std::vector<data::analized, std::allocator<data::analized> >::max_size() const [107] std::vector<data::frame_data, std::allocator<data::frame_data> >::push_back(data::frame_data const&) [13] __gnu_cxx::__enable_if<std::__is_scalar<unsigned int>::__value, void>::__type std::__fill_a1<unsigned int*, unsigned int>(unsigned int*, unsigned int*, unsigned int const&)
  [78] std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [184] std::vector<data::frame_data, std::allocator<data::frame_data> >::vector() [34] operator new(unsigned long, void*)
  [95] std::vector<unsigned int, std::allocator<unsigned int> >::end() const [3] std::vector<data::frame_data, std::allocator<data::frame_data> >::operator[](unsigned long)
